0000-00-00 	 00:00:00,000 	 INFO 	Kernel loaded at address 0xc0101000 - 0xc0223000 (1187840 bytes long)
0000-00-00 	 00:00:00,000 	 INFO 	       Section .strtab : off: 0x104c ; addr: 0x0 ; allocated : false
0000-00-00 	 00:00:00,000 	 INFO 	       Section .shstrtab : off: 0x1079 ; addr: 0x0 ; allocated : false
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/A.elf"
0000-00-00 	 00:00:00,000 	 INFO 	Switched to task "src/initrd/B.elf"
